episode,step,total_waiting_time,total_queue_length,avg_loss
169,1200,14966.0,42,2324915592.12
169,1300,19617.0,49,2932014622.0
169,1400,24759.0,55,2273014456.4
169,1500,30415.0,57,2191966929.96
169,1600,36142.0,58,2752015796.2
169,1700,42179.0,63,2917338017.56
169,1800,48740.0,68,2637834670.42
169,1900,55645.0,71,2218286946.06
169,2000,62858.0,73,1572694935.44
169,2100,70307.0,76,2543096938.76
169,2200,74091.0,77,1766489932.64
169,2300,82012.0,80,2374704223.82
169,2400,90012.0,80,3565506036.28
169,2500,98101.0,81,1896632337.84
169,2600,106261.0,82,3147731735.04
169,2700,114538.0,83,3558798594.84
169,2800,123011.0,87,2640984282.54
169,2900,131794.0,90,2297609396.62
169,3000,141173.0,97,2023647641.68
169,3100,150897.0,98,2185151299.28
169,3200,160842.0,101,2915031645.72
169,3300,171022.0,103,2637591747.02
169,3400,181341.0,104,2055629915.56
169,3500,191827.0,106,3006285603.96
170,0,0.0,0,12742917824.0
170,100,21.0,2,1703024068.04
170,200,97.0,6,2308275187.68
170,300,93.0,8,2200726608.04
170,400,62.0,3,2745327247.56
170,500,144.0,7,2377032757.38
170,600,596.0,9,1929175836.63
170,700,1424.0,20,2533286371.74
170,800,3778.0,31,2712562530.22
170,900,6928.0,33,1926281149.72
170,1000,10296.0,36,2632977907.88
170,1100,14031.0,40,2909278473.76
170,1200,18532.0,49,2484836094.6
170,1300,23888.0,55,2717251663.58
170,1400,29636.0,61,1864162247.86
170,1500,35891.0,63,2021602577.54
170,1600,42220.0,64,2464457482.18
170,1700,48859.0,69,2647768262.64
170,1800,56025.0,74,2472971779.62
170,1900,63531.0,77,2158858255.8
170,2000,71347.0,79,2261767600.86
170,2100,79397.0,82,1995538734.08
170,2200,87736.0,84,1852917499.4
170,2300,96363.0,87,3355906375.98
170,2400,105063.0,87,2325994250.12
170,2500,113854.0,88,2363521688.38
170,2600,122717.0,89,2351770449.16
170,2700,131696.0,90,2945609377.9
170,2800,140871.0,94,2238984793.8
170,2900,150361.0,98,2737532920.74
170,3000,160457.0,104,2882914444.2
170,3100,170879.0,105,2784000007.08
170,3200,181393.0,106,2241018492.76
170,3300,192053.0,107,3095675533.52
170,3400,202801.0,109,2540087680.88
170,3500,213784.0,111,2737163615.6
171,0,0.0,0,2083382080.0
171,100,23.0,3,2247319625.42
171,200,90.0,6,2225493739.22
171,300,56.0,5,2539854611.32
171,400,286.0,10,2475882898.76
171,500,637.0,13,2840755664.12
171,600,273.0,14,2772733332.32
171,700,839.0,19,2901340530.12
171,800,2208.0,23,2853731050.06
171,900,4636.0,29,2181458137.04
171,1000,7649.0,32,2595350126.84
171,1100,10979.0,36,1910771116.64
171,1200,15078.0,46,2214189951.44
171,1300,20039.0,52,2842443164.36
171,1400,25578.0,60,2260664307.78
171,1500,31782.0,63,3273732887.72
171,1600,38208.0,66,3484772314.5
171,1700,45008.0,71,2463229562.14
171,1800,52382.0,76,2658601274.28
171,1900,60090.0,79,2890060612.62
171,2000,68109.0,81,2095554683.04
171,2100,76358.0,84,3093304664.52
171,2200,84801.0,85,2785573312.16
171,2300,93527.0,88,2422491892.66
171,2400,102327.0,88,1891296304.32
171,2500,111221.0,89,2793236324.69
171,2600,120185.0,90,2068457330.24
171,2700,129266.0,91,2426314817.8
171,2800,138548.0,95,1719145097.88
171,2900,148142.0,99,1497855250.16
171,3000,158163.0,102,2413245333.0
171,3100,168378.0,103,2644385524.14
171,3200,178692.0,104,1739852169.76
171,3300,189153.0,105,2404424459.26
171,3400,199653.0,105,1920010030.4
171,3500,210253.0,107,2235095846.56
172,0,0.0,0,1440699200.0
172,100,108.0,4,3486178893.6
172,200,92.0,8,2385267466.72
172,300,116.0,4,2677066336.76
172,400,329.0,11,2710667673.84
172,500,239.0,9,2389197459.74
172,600,402.0,12,2195055923.82
172,700,1717.0,23,3242497803.2
172,800,4541.0,34,2495226391.48
172,900,7939.0,35,2362489144.88
172,1000,11507.0,37,2673866269.28
172,1100,15437.0,42,2731460726.16
172,1200,20080.0,51,2529292838.36
172,1300,25578.0,58,2827910884.74
172,1400,31635.0,64,2623511465.18
172,1500,38193.0,66,2525540184.72
172,1600,44823.0,67,2530217052.32
172,1700,51770.0,72,2263431751.38
172,1800,59244.0,77,2123399281.24
172,1900,67055.0,80,2685422210.46
172,2000,75173.0,82,2423826459.18
172,2100,83520.0,85,2531992224.74
172,2200,92062.0,86,2164189295.86
172,2300,100890.0,89,2840087103.1
172,2400,109790.0,89,2679844730.9
172,2500,118783.0,90,2355180645.92
172,2600,127847.0,91,2699775286.88
172,2700,137028.0,92,2244229213.68
172,2800,146409.0,96,2718783103.96
172,2900,156107.0,100,1981927100.8
172,3000,166231.0,103,2095459774.74
172,3100,176553.0,104,2149322718.86
172,3200,186966.0,105,1514388048.4
172,3300,197549.0,107,1647789801.12
172,3400,208269.0,108,2963423336.9
172,3500,219156.0,110,2716460851.06
173,0,0.0,0,3213994752.0
173,100,23.0,2,2957940038.74
173,200,121.0,7,2084729022.16
173,300,51.0,4,2653683281.74
173,400,114.0,7,2190850501.14
173,500,48.0,5,2473356204.92
173,600,613.0,13,2588259550.62
173,700,1596.0,19,3790279913.36
173,800,3845.0,30,2567707850.6
173,900,6521.0,29,2903355110.76
173,1000,9530.0,32,3629766875.88
173,1100,12866.0,36,2347749237.84
173,1200,16914.0,45,3468696812.9
173,1300,21866.0,51,2210090831.26
173,1400,27212.0,57,2694800741.28
173,1500,33068.0,59,2981861493.8
173,1600,38997.0,60,2141944039.22
173,1700,45234.0,65,1613666022.22
173,1800,51999.0,70,2697037159.28
173,1900,59106.0,73,3466738273.48
173,2000,66520.0,75,2992562085.7
173,2100,71974.0,77,2536796160.5
173,2200,79813.0,79,2043382929.72
173,2300,87936.0,82,2167475245.0
173,2400,96136.0,82,2356690630.34
173,2500,104427.0,83,2613842839.0
173,2600,112788.0,84,1787831521.18
173,2700,121267.0,85,3610348356.0
173,2800,129941.0,89,2223403690.54
173,2900,138928.0,93,2072485495.1
173,3000,148519.0,99,2576869162.06
173,3100,158445.0,100,2507749795.32
173,3200,168459.0,101,2165261875.38
173,3300,178640.0,103,1808249666.99
173,3400,188986.0,105,2933770205.08
173,3500,199576.0,107,1939997903.62
174,0,0.0,0,1689403632.0
174,100,21.0,2,2782541425.52
174,200,122.0,8,2812856119.28
174,300,50.0,4,2304975917.28
174,400,141.0,10,3328554096.4
174,500,70.0,6,2361429237.3
174,600,666.0,14,2501360921.54
174,700,1761.0,21,3011350778.34
174,800,4213.0,32,1884923947.68
174,900,7172.0,31,2144361973.48
174,1000,10345.0,34,2227305139.24
174,1100,13880.0,38,2074676925.64
174,1200,18228.0,48,3362772181.6
174,1300,23383.0,53,2691520681.74
174,1400,28931.0,59,1825281254.4
174,1500,34990.0,61,2486772932.8
174,1600,41119.0,62,2877083023.58
174,1700,47556.0,67,2003190567.94
174,1800,54520.0,72,3404930585.56
174,1900,61828.0,75,2433880348.44
174,2000,69444.0,77,3177845314.8
174,2100,77286.0,79,2405832430.72
174,2200,85326.0,81,2292079258.28
174,2300,93649.0,84,2590323288.32
174,2400,102049.0,84,2434538119.58
174,2500,110540.0,85,2970876314.46
174,2600,119101.0,86,2897388505.36
174,2700,127780.0,87,2624968608.3
174,2800,136654.0,91,2861246561.62
174,2900,145837.0,94,2187920564.52
174,3000,155632.0,101,2719005989.94
174,3100,165757.0,102,2441579688.36
174,3200,175972.0,103,2086268058.6
174,3300,186352.0,105,2205516644.5
174,3400,196897.0,107,2425172395.14
174,3500,207686.0,109,1861263509.66
175,0,0.0,0,293461072.0
175,100,49.0,5,2121839116.7
175,200,165.0,8,2712389322.72
175,300,50.0,7,2535534663.08
175,400,0.0,0,2008806662.66
175,500,100.0,10,2799472737.64
175,600,732.0,16,2122493832.88
175,700,2897.0,25,2304371795.54
175,800,5924.0,36,2201648070.48
175,900,9522.0,37,3617041900.54
175,1000,13336.0,40,2240290299.28
175,1100,17473.0,45,3350479016.76
175,1200,22293.0,53,1983303103.8
175,1300,27988.0,59,2361450747.52
175,1400,34139.0,65,1996417193.26
175,1500,40795.0,67,2236530272.88
175,1600,47524.0,68,2090865177.16
175,1700,54570.0,73,2641051687.52
175,1800,62142.0,78,3219391127.28
175,1900,70052.0,81,2513051358.82
175,2000,78270.0,83,2824298435.92
175,2100,86718.0,86,3436266810.0
175,2200,95360.0,87,2209988626.52
175,2300,104290.0,90,2925289931.16
175,2400,113290.0,90,3016808238.12
175,2500,122383.0,91,2717848920.8
175,2600,131547.0,92,2567584549.7
175,2700,140828.0,93,1786448353.82
175,2800,150311.0,97,2831802909.54
175,2900,160107.0,101,2173017347.6
175,3000,170332.0,104,2389747493.18
175,3100,180758.0,105,2369106563.5
175,3200,191273.0,106,2243457989.3
175,3300,201956.0,108,1859918808.68
175,3400,212804.0,110,2661003132.38
175,3500,223896.0,112,3775278134.52
176,0,0.0,0,5385978368.0
176,100,20.0,2,2483320382.24
176,200,91.0,3,2503960959.68
176,300,79.0,6,1953579792.88
176,400,114.0,7,2674818889.36
176,500,184.0,7,3373479616.5
176,600,670.0,15,2210808458.92
176,700,1833.0,17,3644573330.32
176,800,4194.0,31,3452644611.0
176,900,7347.0,33,2713884052.32
176,1000,10723.0,36,2533839133.64
176,1100,14456.0,40,2270088662.06
176,1200,18901.0,48,2970860325.44
176,1300,24160.0,55,1418450045.14
176,1400,29915.0,61,2598255758.72
176,1500,36172.0,63,1898867410.1
176,1600,42529.0,65,2971433100.1
176,1700,49146.0,69,2766825308.58
176,1800,56315.0,74,2638302748.44
176,1900,63861.0,78,1864893790.58
176,2000,71778.0,80,3368277971.6
176,2100,79933.0,83,2764314336.88
176,2200,88374.0,85,2036548629.92
176,2300,97101.0,88,2641188782.3
176,2400,105901.0,88,2284448905.48
176,2500,114794.0,89,2760373105.84
176,2600,123757.0,90,3162366900.0
176,2700,132836.0,91,2202588317.74
176,2800,142115.0,95,3187578649.82
176,2900,151709.0,99,3117823727.74
176,3000,161809.0,103,1747067924.54
176,3100,172133.0,104,2081041423.88
176,3200,182548.0,105,2683556136.96
176,3300,193129.0,107,2469514012.72
176,3400,203855.0,108,2258491963.04
176,3500,214745.0,110,3522732262.88
177,0,0.0,0,3756495104.0
177,100,22.0,2,1666310717.1
177,200,113.0,7,3577195425.18
177,300,25.0,3,3927593946.8
177,400,95.0,7,2018339702.94
177,500,119.0,4,2881204209.44
177,600,120.0,10,2200525309.11
177,700,662.0,14,2046536575.98
177,800,2212.0,28,2037273025.88
177,900,4818.0,28,2092608926.61
177,1000,7709.0,32,2001763541.68
177,1100,11043.0,36,2625303662.88
177,1200,15072.0,44,1986807638.6
177,1300,19930.0,51,1974099666.22
177,1400,25357.0,58,3327649453.74
177,1500,31311.0,60,3049388903.96
177,1600,37340.0,61,2839542294.0
177,1700,43680.0,66,2518336569.72
177,1800,50544.0,71,2797398726.12
177,1900,57751.0,74,2235802949.58
177,2000,65265.0,76,1943487323.64
177,2100,73014.0,79,2261362425.6
177,2200,81055.0,81,2625870051.18
177,2300,89379.0,84,2165377863.16
177,2400,97779.0,84,2714134282.76
177,2500,106270.0,85,3145876610.9
177,2600,114832.0,86,3848603425.02
177,2700,123512.0,87,2553903338.64
177,2800,132387.0,91,2462695447.2
177,2900,141573.0,94,2634110562.32
177,3000,151362.0,101,1065516474.78
177,3100,161483.0,102,2329809727.08
177,3200,171697.0,103,1398481150.54
177,3300,182076.0,105,3132300643.6
177,3400,192576.0,105,3943733959.34
177,3500,203165.0,107,1776908760.16
178,0,0.0,0,1241175724.0
178,100,30.0,3,2807715987.86
178,200,149.0,10,3703863537.18
178,300,88.0,6,1859910010.22
178,400,98.0,4,3017372334.42
178,500,40.0,7,2042357755.94
178,600,570.0,12,2982572053.66
178,700,1489.0,17,3394475697.28
178,800,3875.0,32,4183462032.46
178,900,6753.0,31,2439265297.68
178,1000,9990.0,35,1901039588.42
178,1100,13624.0,39,3783585863.68
178,1200,17886.0,48,2626105722.54
178,1300,23039.0,53,3186391542.84
178,1400,28586.0,59,2158722434.84
178,1500,34640.0,61,4077475736.0
178,1600,40769.0,62,1986229871.36
178,1700,47207.0,67,1840794098.4
178,1800,54172.0,72,2822865057.4
178,1900,61477.0,75,2033547486.9
178,2000,69092.0,77,3149578051.44
178,2100,76941.0,80,2300909563.76
178,2200,85081.0,82,3621715726.2
178,2300,93508.0,85,1842489045.18
178,2400,102008.0,85,2664352595.42
178,2500,110599.0,86,2305657751.5
178,2600,119260.0,87,2528358351.98
178,2700,128039.0,88,3007017013.92
178,2800,137015.0,92,2389136211.4
178,2900,146301.0,96,2400598549.76
178,3000,156194.0,102,1988316440.08
178,3100,166418.0,103,2511378891.4
178,3200,176732.0,104,2060749978.74
178,3300,187234.0,106,2568475223.76
178,3400,197854.0,107,1977855240.34
178,3500,208643.0,109,2229370839.88
179,0,0.0,0,11908315264.0
179,100,21.0,2,2374859145.6
179,200,85.0,6,1937120841.54
179,300,82.0,5,2374321410.46
179,400,101.0,6,3409137120.76
179,500,33.0,5,1929519760.22
179,600,369.0,8,2601597142.74
179,700,936.0,15,3283717148.08
179,800,2860.0,29,2812828627.92
179,900,5440.0,28,3034849595.82
179,1000,8350.0,31,2339832088.6
179,1100,11582.0,35,1915277440.64
179,1200,15446.0,43,2665619698.62
179,1300,20239.0,51,2886672493.24
179,1400,25455.0,56,2344142419.78
179,1500,31211.0,58,2491480792.62
179,1600,37039.0,59,2398725863.4
179,1700,43178.0,64,2399254994.44
179,1800,49846.0,70,3207360283.3
179,1900,56912.0,73,2127207684.3
179,2000,64328.0,75,2595893219.88
179,2100,68526.0,77,2487087775.0
179,2200,76364.0,79,1435400281.74
179,2300,84490.0,82,2942931192.64
179,2400,92690.0,82,2458778576.06
179,2500,100981.0,83,1830234015.24
179,2600,109343.0,84,1835092494.74
179,2700,117821.0,85,2312984748.92
179,2800,126496.0,89,2952145409.36
179,2900,135479.0,93,2477500846.32
179,3000,145072.0,98,2104537729.8
179,3100,154997.0,100,2784732565.88
179,3200,165009.0,101,2802303557.22
179,3300,175189.0,103,2792088500.36
179,3400,185508.0,104,1957638984.2
179,3500,195999.0,106,2069923151.7
180,0,0.0,0,237132008.0
180,100,33.0,3,2397930954.26
180,200,157.0,7,2859661317.7
180,300,84.0,6,1808439730.98
180,400,25.0,3,3153014232.2
180,500,133.0,9,3080237065.88
180,600,514.0,13,2063779790.42
180,700,1480.0,16,1868418545.36
180,800,3642.0,28,1961619436.16
180,900,6121.0,27,2435768500.12
180,1000,8957.0,31,2307430091.88
180,1100,12193.0,35,2167046491.25
180,1200,16093.0,43,2714963617.56
180,1300,20845.0,49,2299723438.5
180,1400,25991.0,55,3722092957.64
180,1500,31646.0,57,2187706450.76
180,1600,37373.0,58,2343030455.06
180,1700,43411.0,63,2553740302.64
180,1800,49972.0,68,2621011140.6
180,1900,56878.0,71,3326597534.38
180,2000,64090.0,73,3447538856.92
180,2100,71539.0,76,2424276694.76
180,2200,75499.0,77,3515048836.84
180,2300,83420.0,80,2758530085.5
180,2400,91420.0,80,2914419914.7
180,2500,99510.0,81,2200840303.54
180,2600,107670.0,82,3020561115.64
180,2700,115948.0,83,2480324950.0
180,2800,124419.0,87,3112567850.82
180,2900,133197.0,90,2220045643.0
180,3000,142580.0,97,2552322881.08
180,3100,152302.0,98,2203718957.6
180,3200,162244.0,101,2339407126.86
180,3300,172424.0,103,3515842400.4
180,3400,182768.0,105,2993551389.04
180,3500,193354.0,107,2568219527.96
181,0,0.0,0,212071572.0
181,100,106.0,4,1630599892.6
181,200,26.0,2,3412287903.22
181,300,143.0,6,1777636272.46
181,400,109.0,10,2741188282.4
181,500,343.0,13,2795398988.34
181,600,1019.0,20,2245216498.9
181,700,3179.0,27,2620326337.6
181,800,6459.0,39,3069620995.68
181,900,10260.0,40,2172470345.52
181,1000,14379.0,43,2902643368.7
181,1100,18817.0,48,2932091331.4
181,1200,23944.0,56,2779367044.46
181,1300,29942.0,62,2651780140.54
181,1400,36397.0,68,2260047117.8
181,1500,43356.0,70,3450817745.32
181,1600,50386.0,71,2449631472.2
181,1700,57734.0,76,2501894974.66
181,1800,65612.0,81,3376251451.78
181,1900,73822.0,84,3398677825.58
181,2000,82342.0,86,3750827863.52
181,2100,91091.0,89,2447118203.94
181,2200,100034.0,90,2005755187.24
181,2300,109263.0,93,2553885941.84
181,2400,118563.0,93,2152283479.84
181,2500,127956.0,94,2000904729.48
181,2600,137420.0,95,2693963671.64
181,2700,147001.0,96,2014194660.92
181,2800,156783.0,100,2934901000.88
181,2900,166879.0,103,2050065780.52
181,3000,177302.0,106,3543835562.8
181,3100,187929.0,107,1572789441.1
181,3200,198645.0,108,1728411554.28
181,3300,209570.0,111,2180380957.2
181,3400,220691.0,112,2636581151.24
181,3500,231982.0,114,2893921403.5
182,0,0.0,0,3271581632.0
182,100,22.0,2,3058671574.92
182,200,134.0,8,2657601286.32
182,300,58.0,7,2743268251.66
182,400,45.0,4,2541465346.66
182,500,67.0,3,2271522220.14
182,600,441.0,11,2431789495.34
182,700,1413.0,19,3129063540.4
182,800,3506.0,29,2237881475.56
182,900,6223.0,29,1638081564.28
182,1000,9220.0,33,2064233316.8
182,1100,12656.0,38,2423852301.34
182,1200,16788.0,45,3334820173.48
182,1300,21746.0,51,2286178148.4
182,1400,27092.0,57,1884413533.18
182,1500,32947.0,59,2288563747.46
182,1600,38876.0,60,1835772965.43
182,1700,45117.0,65,2800890228.88
182,1800,51880.0,70,2729196179.56
182,1900,58987.0,73,1741560448.12
182,2000,66401.0,75,3612871601.4
182,2100,74050.0,78,3046734013.82
182,2200,81988.0,80,2655961869.52
182,2300,90212.0,83,2824992474.76
182,2400,98512.0,83,2239142274.46
182,2500,106902.0,84,2598556516.24
182,2600,115363.0,85,2230908506.46
182,2700,123941.0,86,2134300139.46
182,2800,132716.0,90,1773385330.82
182,2900,141801.0,93,2995722236.48
182,3000,151486.0,100,2680425399.42
182,3100,161510.0,101,2539117666.56
182,3200,171710.0,103,1550787383.22
182,3300,182089.0,105,2739996431.08
182,3400,192635.0,107,3633229667.28
182,3500,203414.0,109,2268169130.76
183,0,0.0,0,44514349.0
183,100,22.0,2,2864722981.48
183,200,128.0,6,2041547967.16
183,300,49.0,7,2867330150.14
183,400,271.0,10,2075034420.6
183,500,377.0,8,2815472704.16
183,600,1583.0,18,2912068706.56
183,700,2729.0,27,2542261694.44
183,800,6019.0,37,2419506600.56
183,900,10027.0,41,3143191536.28
183,1000,14211.0,44,2238068084.62
183,1100,18744.0,49,2897917845.8
183,1200,23957.0,57,1326887834.64
183,1300,30019.0,62,2217392900.18
183,1400,36478.0,68,3438290896.24
183,1500,43437.0,70,2387275487.12
183,1600,50469.0,71,2199973259.22
183,1700,57818.0,76,2576123248.28
183,1800,65701.0,82,3926271921.8
183,1900,73957.0,85,1995086939.0
183,2000,82578.0,87,3713998096.66
183,2100,91425.0,90,2709430349.76
183,2200,100468.0,91,2027901801.82
183,2300,109799.0,94,2176019208.84
183,2400,119199.0,94,3134174689.44
183,2500,128693.0,95,2611433221.84
183,2600,138255.0,96,2443191493.44
183,2700,147936.0,97,3640137470.16
183,2800,157819.0,101,1810883168.78
183,2900,168016.0,104,3480777564.68
183,3000,178540.0,107,2604295756.96
183,3100,189266.0,108,2203685694.26
183,3200,200081.0,109,2575522704.32
183,3300,211063.0,111,2936610057.56
183,3400,222213.0,113,2816120333.62
183,3500,233579.0,114,3101382931.24
184,0,0.0,0,2807293056.0
184,100,37.0,3,2722982744.72
184,200,140.0,6,2927779358.24
184,300,104.0,9,2404705809.72
184,400,214.0,7,2640284226.38
184,500,230.0,11,2114960220.02
184,600,888.0,19,2618261725.02
184,700,2937.0,25,2678979792.44
184,800,6011.0,38,3297829081.08
184,900,9706.0,39,2017708701.7
184,1000,13721.0,42,2673512434.94
184,1100,18055.0,47,2419700586.52
184,1200,23074.0,54,2161516827.08
184,1300,28931.0,60,2805836038.18
184,1400,35257.0,67,2568454929.64
184,1500,42115.0,69,2229269184.32
184,1600,49045.0,70,2418890937.22
184,1700,56294.0,75,3135712996.24
184,1800,64069.0,80,2751876809.94
184,1900,72180.0,83,2404600642.48
184,2000,80600.0,85,2463933751.72
184,2100,89248.0,88,2979519065.32
184,2200,98091.0,89,3130821125.0
184,2300,107221.0,92,3032397184.3
184,2400,116421.0,92,2671165405.16
184,2500,125714.0,93,1288430816.62
184,2600,135077.0,94,1675373954.72
184,2700,144558.0,95,2292882191.58
184,2800,154239.0,99,2386765217.38
184,2900,164237.0,103,2610747010.56
184,3000,174661.0,106,2526089304.7
184,3100,185287.0,107,1861776394.14
184,3200,196003.0,108,2223592757.96
184,3300,206884.0,110,2071450255.6
184,3400,217933.0,112,2964799068.4
184,3500,229224.0,114,2601694405.24
185,0,0.0,0,170957334.0
185,100,42.0,3,2387969872.08
185,200,162.0,7,2920795335.04
185,300,59.0,9,2732012948.84
185,400,288.0,7,2169244253.06
185,500,82.0,9,2246240154.2
185,600,499.0,9,2236905558.66
185,700,2165.0,23,1232032694.32
185,800,4993.0,34,2982184569.12
185,900,8389.0,35,2493921436.0
185,1000,11961.0,38,2976978626.16
185,1100,15896.0,43,3175428646.48
185,1200,20539.0,51,2355639056.5
185,1300,26038.0,58,2610626320.28
185,1400,32089.0,64,3374932251.2
185,1500,38649.0,66,2435061861.2
185,1600,45280.0,67,1985970404.64
185,1700,52229.0,72,2021958590.06
185,1800,59700.0,77,1710032680.2
185,1900,67509.0,80,2905183851.92
185,2000,75627.0,82,1673546255.92
185,2100,83975.0,85,2674419358.52
185,2200,92517.0,86,3232859962.92
185,2300,101345.0,89,2454179308.2
185,2400,110245.0,89,3066194681.88
185,2500,119238.0,90,1665528553.88
185,2600,128301.0,91,2583827888.64
185,2700,137482.0,92,2202633213.62
185,2800,146865.0,96,2826713972.4
185,2900,156559.0,100,3671273776.86
185,3000,166684.0,103,2688446618.68
185,3100,177006.0,104,2044791369.74
185,3200,187421.0,105,2496583435.84
185,3300,198002.0,107,2371871972.42
185,3400,208723.0,108,2753620738.8
185,3500,219613.0,110,2311285430.08
186,0,0.0,0,18435101824.0
186,100,40.0,3,2507002755.08
186,200,157.0,7,1979651673.24
186,300,68.0,6,2119227760.4
186,400,61.0,4,2602374657.64
186,500,110.0,7,1952871515.38
186,600,343.0,8,2659499747.72
186,700,1386.0,19,2172784857.32
186,800,3644.0,30,2301055003.72
186,900,6461.0,30,2978945942.56
186,1000,9558.0,34,2738887963.0
186,1100,13092.0,38,2007423271.9
186,1200,17283.0,47,2710980184.72
186,1300,22341.0,53,1904802671.66
186,1400,27890.0,59,1658374770.52
186,1500,33944.0,61,1550989266.88
186,1600,40073.0,62,1729553173.42
186,1700,46510.0,67,2390389656.98
186,1800,53475.0,72,2666536656.68
186,1900,60781.0,75,2810023813.72
186,2000,68395.0,77,2813322244.62
186,2100,76245.0,80,2416246963.92
186,2200,84383.0,82,3036174478.12
186,2300,92806.0,85,2431521678.54
186,2400,101306.0,85,2518623654.95
186,2500,109897.0,86,1672622112.62
186,2600,118558.0,87,1712649510.64
186,2700,127338.0,88,1743927978.64
186,2800,136314.0,92,3338585034.34
186,2900,145601.0,95,3857670612.76
186,3000,155490.0,102,2808343270.7
186,3100,165714.0,103,2765462573.34
186,3200,176029.0,104,1993177420.76
186,3300,186509.0,106,3132449798.88
186,3400,197129.0,107,3426842862.84
186,3500,207920.0,109,2606460161.44
187,0,0.0,0,4495483968.0
187,100,20.0,2,2316963901.6
187,200,100.0,6,1910067224.72
187,300,101.0,6,1840219951.24
187,400,175.0,7,3105009905.82
187,500,110.0,11,3141792322.56
187,600,473.0,6,2360073241.48
187,700,1378.0,19,3418946033.84
187,800,3749.0,32,3064934873.66
187,900,6756.0,32,2762734767.72
187,1000,10049.0,36,2779702568.72
187,1100,13783.0,40,2660303773.66
187,1200,18215.0,48,3217053479.48
187,1300,23470.0,54,2153506583.64
187,1400,29118.0,60,1980452630.42
187,1500,35275.0,62,3814248112.84
187,1600,41502.0,63,3027201488.06
187,1700,48044.0,68,2442020459.08
187,1800,55107.0,73,3374672323.74
187,1900,62513.0,76,2696588560.06
187,2000,70230.0,78,1874721096.48
187,2100,78182.0,81,3245294276.2
187,2200,86420.0,83,2057750690.16
187,2300,94945.0,86,1846494363.32
187,2400,103545.0,86,2672532986.2
187,2500,112236.0,87,2618133597.64
187,2600,120998.0,88,2254902311.2
187,2700,129877.0,89,1866842588.2
187,2800,138953.0,93,2912337581.56
187,2900,148342.0,97,3852485047.84
187,3000,158336.0,103,3893061782.8
187,3100,168657.0,104,3405597150.88
187,3200,179071.0,105,2581804109.28
187,3300,189672.0,107,2258833552.88
187,3400,200393.0,108,4001468706.8
187,3500,211274.0,110,1888497622.62
188,0,0.0,0,159758736.0
188,100,22.0,2,2695262446.4
188,200,110.0,7,2661576998.4
188,300,57.0,9,3376551999.64
188,400,75.0,4,2950305024.96
188,500,82.0,5,2802582747.68
188,600,543.0,13,3396699317.98
188,700,1936.0,25,2008623314.14
188,800,4820.0,37,2712731500.56
188,900,8176.0,36,3087041607.16
188,1000,11914.0,40,3497205540.0
188,1100,16047.0,44,3041272700.24
188,1200,20791.0,51,2852927494.58
188,1300,26348.0,57,1979954246.48
188,1400,32296.0,63,2820047606.52
188,1500,38753.0,65,2387317449.68
188,1600,45281.0,66,2500513786.54
188,1700,52122.0,71,2672332244.34
188,1800,59486.0,76,2484145552.3
188,1900,67154.0,78,3133494745.12
188,2000,75073.0,80,3023644894.9
188,2100,83216.0,82,3287249589.24
188,2200,91557.0,84,2137476333.6
188,2300,100184.0,87,2140878695.74
188,2400,108884.0,87,2009036326.36
188,2500,117675.0,88,2563478849.02
188,2600,126538.0,89,2982756728.26
188,2700,135515.0,90,2158777225.02
188,2800,144690.0,94,1938034043.16
188,2900,154178.0,98,2368081471.32
188,3000,164246.0,103,2527049295.12
188,3100,174569.0,104,3108919570.6
188,3200,184980.0,105,3510154964.26
188,3300,195540.0,106,2819794545.96
188,3400,206185.0,108,3064361298.18
188,3500,217076.0,110,2626407392.4
189,0,0.0,0,2700114400.0
189,100,20.0,2,2931792985.76
189,200,106.0,6,2938352443.12
189,300,89.0,8,3110745050.44
189,400,164.0,6,2585477429.68
189,500,117.0,11,2319516017.04
189,600,468.0,6,3342239878.72
189,700,1362.0,19,2978458959.08
189,800,3612.0,30,2068799215.5
189,900,6292.0,29,2877013253.54
189,1000,9303.0,32,1752163195.18
189,1100,12637.0,36,2450810510.78
189,1200,16708.0,45,1473175301.72
189,1300,21663.0,51,2274329035.2
189,1400,27009.0,57,2851164047.3
189,1500,32866.0,59,1891419752.24
189,1600,38794.0,60,2689556402.6
189,1700,45030.0,65,2155312185.48
189,1800,51792.0,70,3352794904.96
189,1900,58897.0,73,3114378314.6
189,2000,66310.0,75,2362878860.24
189,2100,73962.0,78,2294791289.56
189,2200,81899.0,80,2175663036.4
189,2300,90123.0,83,2334817077.62
189,2400,98423.0,83,3193928023.88
189,2500,106812.0,84,2175947086.54
189,2600,115273.0,85,2363821467.36
189,2700,123852.0,86,1914335174.4
189,2800,132626.0,90,2234684950.44
189,2900,141709.0,93,3898446287.84
189,3000,151399.0,100,2544208779.62
189,3100,161423.0,101,2643067455.8
189,3200,171622.0,103,1931905406.84
189,3300,182023.0,105,2400080824.52
189,3400,192570.0,107,2197953315.66
189,3500,203360.0,110,2478379805.2
190,0,0.0,0,187133374.0
190,100,22.0,2,2635197052.44
190,200,92.0,5,2784652246.16
190,300,91.0,6,2350404764.86
190,400,279.0,9,3007348957.1
190,500,558.0,12,1989687147.66
190,600,597.0,12,2259132255.36
190,700,1965.0,24,2449553335.05
190,800,4735.0,35,2055552189.96
190,900,7864.0,33,2892709274.52
